Server Name,FQDN,System Role,App_Name,Segment,App_Owner,Operating System,O/S Service Pack,Server Model,Service Tag,BIOS Ver,Clustered Y-N,BMC Ver,CMC Ver,CPLD Ver,PERC Type,PERC F/W,Processor Type,Processor Speed,Mem (MB),Kernel Ver,SCCM Agent,BL Agent,VAS Ver,IP addr,Subnet Mask,Bonded/Teamed Y-N,DHCP Enabled Y-N,MAC Addr,Gateway,NIC Model,NIC Driver,NIC F/W,NIC Speed,DRAC DNS Name,DRAC Type,DRAC F/W,DRAC Static/DHCP,DRAC IP addr,DRAC Mask,DRAC in DNS? Y-N,SYS O/S Part Size,PERC Vol 1 RAID Type,PERC Vol 1 Size,PERC Vol 2 Type,PERC Vol 2 Size,HBA Model,HBA F/W,HBA Driver,iSCSI Ip addr1,iSCSI Mask1,iSCSI Ip addr2,iSCSI Mask2,Equallogic HIT KIT Ver,Path Software Types,Path Software Ver,Naviagent Service on-off,Naviagent Ver,OMSA Ver,VIP IP,VIP FQDN,Scan Date
ausslsoadb01,ausslsoadb01.us.dell.com,SIT/UAT,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,7,PowerEdge M630,CWCD282,1.4.5,Y,na,na,na,na,na,16xIntel(R) Xeon(R) E5-2630,2820.281Mhz,31903,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.160.121.176,255.255.252.0,Y,N,d0:43:1e:e7:34:0c,10.160.120.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,RACADM Error/RAC Not Configured,na,na,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,599.6 GB,na,599.6 GB,na,7969 MB,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A10 (U3F2.01A10),8.3.7.34.3p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-85.el7_2.1.x86_64,na,na,,10.160.121.180,ausslsoadb01-vip.us.dell.com,8/2/2016
ausflesdata08,ausflesdata08.us.dell.com,SIT/UAT,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,7,PowerEdge M630,DH5F282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,1924.312Mhz,64157,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.177.118.173,255.255.252.0,Y,N,d0:43:1e:c7:d5:c2,10.177.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-DH5F282,iDRAC8,2.21.21.21,Static,10.177.124.122,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,na,na,na,na,na,na,na,na,na,na,na,na,8.1.0,na,na,8/2/2016
ausdlappdyeum01,ausdlappdyeum01.us.dell.com,SIT/UAT,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,7,VMware Virtual Platform,VMware-42 27 bd 07 2c 03 4a c5-5f bd e4 04 fc c2 cd b3,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7817,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.68,255.255.240.0,N,N,00:50:56:a7:37:9c,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,34.4 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
aussldpsoaap01,aussldpsoaap01.us.dell.com,SIT/UAT,HRDM - Human Resources Document Management,GOCQ,"Stangl, Gabriela",OEL,7,PowerEdge R630,JBN0282,1.5.4,N,na,na,1.0.1,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,1200.000Mhz,96411,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.160.48.66,255.255.252.0,Y,N,ec:f4:bb:ed:b5:14,10.160.48.1,Intel Corporation I350 Gigabit Network Connection (rev 01),igb,1.67; 0x80000d25; 17.0.12,Autoneg on 1000Mb/s Full Duplex,idrac-JBN0282,iDRAC8,2.21.21.21,Static,10.160.79.183,255.255.254.0,N,299.4 GB,RAID-1,299.4 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.1.0,na,na,8/3/2016
ausdlomegaap01,ausdlomegaap01.us.dell.com,PRODUCTION,RTPA,DCS,"Szymanski, Carlon",OEL,6.5,VMware Virtual Platform,VMware-42 27 69 af f7 9d cc 6b-f0 9d 0f 20 16 d8 50 63,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,11908,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.166.208.103,255.255.254.0,N,N,00:50:56:a7:75:ee,10.166.208.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausplbrmwbapp01,ausplbrmwbapp01.us.dell.com,PRODUCTION,RTPA,DCS,"Szymanski, Carlon",OEL,6.5,VMware Virtual Platform,VMware-42 16 19 2b 2c 92 5a 4d-13 6e 9e 54 49 1a 66 c2,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7868,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.132.214,255.255.255.0,N,N,00:50:56:96:53:28,10.166.132.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausplbrmdmapp02,ausplbrmdmapp02.us.dell.com,PRODUCTION,Corporate Oracle WebCenter (COWC),GOCQ,"Stangl, Gabriela",OEL,6.5,VMware Virtual Platform,VMware-42 16 95 90 57 6b 2b 45-66 00 2d 67 13 b9 9b 8f,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15947,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.53.24,255.255.240.0,N,N,00:50:56:96:66:ba,10.178.48.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausflgcccdb02,ausflgcccdb02.us.dell.com,PRODUCTION,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,7,PowerEdge M630,7WYK282,1.4.5,Y,na,5.11,1.0.5,PERC H730P,25.3.0.0016,16xIntel(R) Xeon(R) E5-2630,1630.500Mhz,31903,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.177.118.128,255.255.248.0,Y,N,d0:43:1e:e5:6b:da,10.177.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-7WYK282,iDRAC8,2.30.30.30,Static,10.177.124.41,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A10 (U3F2.01A10),8.3.7.34.3p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-85.el7_2.1.x86_64,na,na,8.1.0,10.177.118.129,ausflgcccdb02-vip.us.dell.com,8/3/2016
ausplbrmntapp01,ausplbrmntapp01.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,6.5,VMware Virtual Platform,VMware-42 16 d6 d5 4d b6 07 64-7b 6d 53 50 0f af 2f d0,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15947,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.53.32,255.255.240.0,N,N,00:50:56:96:59:e2,10.178.48.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausslgsdp01,ausslgsdp01.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,6.5,PowerEdge M630,3HD4282,1.4.5,Y,na,5.12,1.0.5,PERC H730P,25.3.0.0016,16xIntel(R) Xeon(R) E5-2630,2394.465Mhz,290541,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.160.121.165,255.255.252.0,Y,N,d0:43:1e:d6:eb:cc,10.160.120.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-3HD4282,iDRAC8,2.30.30.30,Static,10.160.92.162,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A10 (U3F2.01A10); sli-3,8.3.7.21.4p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-72.0.1.el6.x86_64,na,na,8.1.0,10.160.121.166,ausslgsdp01-vip.us.dell.com,8/2/2016
ausplwwtspdb02,ausplwwtspdb02.us.dell.com,PRODUCTION,HRDM - Human Resources Document Management,GOCQ,"Stangl, Gabriela",OEL,6.5,PowerEdge M620,3NZWP22,2.5.4,Y,na,5.11,1.0.7,PERC H710P,21.3.2-0005,12xIntel(R) Xeon(R) E5-2630L,2000.142Mhz,32060,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.119.122,255.255.252.0,Y,N,54:9f:35:db:3e:0d,10.178.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-3NZWP22,iDRAC7,2.30.30.30,Static,10.178.123.56,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,Dell LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A12 (U3F2.01A12); sli-3,8.3.7.21.4p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-72.0.1.el6_5.4.x86_64,na,na,8.3.0,10.178.119.123,ausplwwtspdb02-vip.us.dell.com,8/3/2016
ausuldlsoaap09,ausuldlsoaap09.us.dell.com,PREP,RTPA,DCS,"Szymanski, Carlon",OEL,7,VMware Virtual Platform,VMware-42 27 44 43 ca 57 e7 3f-24 87 4b c6 c9 b2 06 65,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15881,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.166.212.145,255.255.255.0,N,N,00:50:56:a7:33:93,10.166.212.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,128.8 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausflbrmdmapp02,ausflbrmdmapp02.us.dell.com,PREP,RTPA,DCS,"Szymanski, Carlon",OEL,6.5,VMware Virtual Platform,VMware-42 10 a5 b7 03 21 2b ad-74 ab 44 c2 38 5d da 46,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15947,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.177.51.155,255.255.240.0,N,N,00:50:56:90:3c:eb,10.177.48.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
mtpplivrwl04,mtpplivrwl04.mtp.emea.dell.com,PREP,Corporate Oracle WebCenter (COWC),GOCQ,"Stangl, Gabriela",OEL,7,PowerEdge R630,7N9MQ92,1.5.4,N,na,na,na,na,na,32xIntel(R) Xeon(R) E5-2630,3200.437Mhz,31903,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.24.48.68,255.255.255.0,Y,N,ec:f4:bb:ee:51:c0,10.24.48.1,Intel Corporation Ethernet Controller 10-Gigabit X540-AT2 (rev 03),ixgbe,0x800005a0,Autoneg on 1000Mb/s Full Duplex,RACADM Error/RAC Not Configured,na,na,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.3.0,na,na,8/3/2016
snnpleots01,snnpleots01.lim.emea.dell.com,PREP,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,6.5,PowerEdge R620,2TR8F5J,2.5.4,N,na,na,1.0.3,PERC H710P,21.3.2-0005,24xIntel(R) Xeon(R) E5-2630L,2000.001Mhz,64377,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.24.248.110,255.255.255.0,Y,N,bc:30:5b:f1:f3:7a,10.24.248.1,Intel Corporation Ethernet Controller 10-Gigabit X540-AT2 (rev 01),ixgbe,0x80000596,Autoneg on 1000Mb/s Full Duplex,idrac-2TR8F5J,iDRAC7,2.30.30.30,Static,10.78.45.230,255.255.254.0,N,438.5 GB,RAID-5,438.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.3.0,na,na,8/3/2016
penflocidb02,penflocidb02.pen.apac.dell.com,PREP,UDE- BLAZE,DCS,"Szymanski, Carlon",OEL,6.5,PowerEdge R620,G2NX132,2.4.3,Y,na,na,1.0.3,PERC H710P,21.3.0-0009,12xIntel(R) Xeon(R) E5-2630L,2000.095Mhz,32058,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.92.144.245,255.255.248.0,Y,N,ec:f4:bb:cb:88:d0,10.92.144.1,Intel Corporation Ethernet Controller 10-Gigabit X540-AT2 (rev 01),ixgbe,0x80000561,Autoneg on 1000Mb/s Full Duplex,idrac-G2NX132,iDRAC7,1.57.57,Static,10.92.140.66,255.255.252.0,N,299.4 GB,RAID-1,299.4 GB,na,na,Emulex LPe12000-M8 8Gb PCIe Fibre Channel Adapter,2.01A10 (U3D2.01A10); sli-3,8.3.7.21.4p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-72.0.1.el6_5.4.x86_64,na,na,7.4.0,10.92.144.250,penflocidb02-vip.pen.apac.dell.com,8/3/2016
ausuldlsoaap01,ausuldlsoaap01.us.dell.com,PREP,WEBLOGIC PLATFORM,GOCQ,"Kommana, Chuck",OEL,7,VMware Virtual Platform,VMware-42 27 28 49 89 c2 86 0c-c7 6c 7f e0 06 9b 53 df,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15881,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.51,255.255.240.0,N,N,00:50:56:a7:78:ce,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,128.8 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
snnpleots02,snnpleots02.lim.emea.dell.com,PREP,Octane,DCS,"Acharya, Harsh",OEL,6.5,PowerEdge R620,3TR8F5J,2.5.4,N,na,na,1.0.3,PERC H710P,21.3.2-0005,24xIntel(R) Xeon(R) E5-2630L,1999.968Mhz,64377,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.24.248.111,255.255.255.0,Y,N,bc:30:5b:f1:f4:7a,10.24.248.1,Intel Corporation I350 Gigabit Network Connection (rev 01),igb,1.67; 0x80000d25; 17.0.12,Autoneg on 1000Mb/s Full Duplex,idrac-3TR8F5J,iDRAC7,2.30.30.30,Static,10.78.45.231,255.255.254.0,N,438.5 GB,RAID-5,438.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.3.0,na,na,8/3/2016
auspltsrppdb01,auspltsrppdb01.us.dell.com,PRODUCTION,File Retrieval Server,GSD Business,"Yanez, Juanita",OEL,6.5,PowerEdge M620,B956P22,2.5.4,Y,na,5.11,1.0.7,PERC H710P,21.3.2-0005,12xIntel(R) Xeon(R) E5-2630L,2000.021Mhz,32060,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.119.116,255.255.252.0,Y,N,54:9f:35:da:ab:0d,10.178.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-B956P22,iDRAC7,2.30.30.30,Static,10.178.123.53,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A12 (U3F2.01A12); sli-3,8.3.7.21.4p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-72.0.1.el6_5.4.x86_64,na,na,8.3.0,10.178.119.117,auspltsrppdb01-vip.us.dell.com,8/2/2016
aussoaesprdap05,aussoaesprdap05.us.dell.com,PRODUCTION,WebSphere MQ Series,GOCQ,"Kommana, Chuck",OEL,6.5,PowerEdge M620,7JPW9Y1,2.4.3,N,na,na,na,na,na,24xIntel(R) Xeon(R) E5-2630L,1999.890Mhz,64375,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.60.220,255.255.255.0,Y,N,b8:ca:3a:32:ca:8e,10.166.60.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000078a,Autoneg on 1000Mb/s Full Duplex,RACADM Error/RAC Not Configured,na,na,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.3.0,na,na,8/3/2016
lcjplmespmdc01,lcjplmespmdc01.lcj.emea.dell.com,PREP,Compliance Integration Services (CIS),ETS,"J, Ramesh",OEL,5.8,PowerEdge R620,1J78F5J,1.2.6,N,na,na,na,PERC H710P,21.0.2-0001,24xIntel(R) Xeon(R) E5-2630L,2000.066Mhz,32016,2.6.18-308.el5,na,8.5.00.469,4.0.3.91,10.72.1.236,255.255.252.0,N,N,bc:30:5b:f1:ad:58,10.72.0.1,Intel Corporation Ethernet Controller 10-Gigabit X540-AT2 (rev 01),ixgbe,2.3-9,Autoneg on 1000Mb/s Full Duplex,RACADM Error/RAC Not Configured,na,na,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,299.4 GB,RAID-1,299.4 GB,RAID-1,299.4 GB,EMC LPe12000-E 8Gb PCIe Fibre Channel Adapter,1.11A5 (U3D1.11A5); sli-3,8.2.0.108.4p; HBAAPI(I) v2.1.g; 12-07-07,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-64.0.10.el5,na,na,7.1.0,na,na,8/3/2016
ausdldpgtiap02,ausdldpgtiap02.us.dell.com,PREP,AppDynamics Application Performance Monitoring,IEO,"Herpich, Fernando",OEL,6.5,VMware Virtual Platform,VMware-42 3d 64 ad 71 eb c6 0c-d6 dc 83 2e 34 d3 30 9d,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15947,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.144.124,255.255.252.0,N,N,00:50:56:bd:60:a6,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,42.9 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
aussoaesprdap06,aussoaesprdap06.us.dell.com,PREP,AppDynamics Application Performance Monitoring,IEO,"Herpich, Fernando",OEL,6.5,PowerEdge M620,7JQV9Y1,2.4.3,N,na,na,na,na,na,24xIntel(R) Xeon(R) E5-2630L,2000.055Mhz,64375,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.60.221,255.255.255.0,Y,N,b8:ca:3a:2f:64:ce,10.166.60.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000078a,Autoneg on 1000Mb/s Full Duplex,RACADM Error/RAC Not Configured,na,na,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.3.0,na,na,8/2/2016
kulpldcsscndb01,kulpldcsscndb01.kul.apac.dell.com,PREP,File Upload Server,GSD Business,"Yanez, Juanita",OEL,6.5,PowerEdge R620,JKG1232,2.4.3,Y,na,na,na,na,na,12xIntel(R) Xeon(R) E5-2630L,1999.914Mhz,32058,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.93.225.158,255.255.248.0,Y,N,ec:f4:bb:cb:2d:88,10.93.224.1,Intel Corporation Ethernet Controller 10-Gigabit X540-AT2 (rev 01),ixgbe,0x80000561,Autoneg on 1000Mb/s Full Duplex,RACADM Error/RAC Not Configured,na,na,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,na,na,na,na,na,Emulex LPe12000-M8 8Gb PCIe Fibre Channel Adapter,2.01A12 (U3D2.01A12); sli-3,8.3.7.21.4p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-72.0.1.el6_5.4.x86_64,na,na,8.3.0,10.93.225.159,kulpldcsscndb01-vip.kul.apac.dell.com,8/3/2016
ausplcesrdb01,ausplcesrdb01.us.dell.com,PREP,File Upload Server,GSD Business,"Yanez, Juanita",OEL,6.5,VMware Virtual Platform,VMware-42 16 58 3a c8 d6 80 98-c3 7c 7e 08 fd e6 cf 29,6,Y,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15947,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.178.53.103,255.255.240.0,N,N,00:50:56:96:3e:bf,10.178.48.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,69.8 GB,na,69.8 GB,na,5368 MB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausslmq16,ausslmq16.us.dell.com,DEVELOPMENT,Functional API (FAPI),GSD Business,"Yanez, Juanita",OEL,6.5,VMware Virtual Platform,VMware-42 24 df ea c1 26 74 a8-f9 58 cb da 5e 5f 53 6d,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7868,2.6.32-573.7.1.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.212.42,255.255.255.0,N,N,00:50:56:a4:09:76,10.166.212.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
aussbpc1prddb03,aussbpc1prddb03.us.dell.com,DEVELOPMENT,HARMONY SALES TOOL,DCS,"Shaw, Bill",OEL,5.8,PowerEdge M710HD,8C9Z6S1,6.0.3,Y,na,5.11,1.0.0,PERC H200E,07.03.05.00,24xIntel(R) Xeon(R) X5650,2660.076Mhz,290015,2.6.18-308.el5,na,8.5.00.469,4.1.0.21708,10.178.117.163,255.255.252.0,Y,N,a4:1f:72:20:cf:b0,10.178.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,4.2-5,Autoneg on 10000Mb/s Full Duplex,iDRAC-8C9Z6S1,iDRAC6,3.50.00,Static,10.178.121.163,255.255.248.0,Y,599.5 GB,RAID-1,599.5 GB,na,na,na,na,na,10.178.34.201,255.255.254.0,10.178.34.205,255.255.254.0,na,MPIO,device-mapper-multipath-0.4.9-64.0.10.el5,na,na,7.1.0,10.178.117.175,aussbpc1prddb03-vip.us.dell.com,8/3/2016
ausplm2gdaodb07,ausplm2gdaodb07.us.dell.com,DEVELOPMENT,SupportAssist Intelligence Engine (SAIE)-AMDB,GSD Business,"Yanez, Juanita",OEL,7,PowerEdge M620,GPGLN22,2.5.2,Y,na,na,na,na,na,12xIntel(R) Xeon(R) E5-2630L,1200.000Mhz,31965,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.119.101,255.255.252.0,Y,N,54:9f:35:da:0b:a6,10.178.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,RACADM Error/RAC Not Configured,na,na,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,599.6 GB,na,599.6 GB,na,na,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A12 (U3F2.01A12),8.3.7.34.3p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-85.el7_2.1.x86_64,na,na,8.3.0,10.178.119.102,ausplm2gdaodb07-vip.us.dell.com,8/3/2016
ausplsiwlsm73,ausplsiwlsm73.us.dell.com,DEVELOPMENT,PLATFORM INFRASTRUCTURE,IEO,"White, Spike",OEL,6.5,VMware Virtual Platform,VMware-42 16 ba b1 2b f2 10 f9-41 27 49 17 f2 49 93 ef,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,19987,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.133.88,255.255.255.0,N,N,00:50:56:96:3e:0a,10.166.133.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,118.1 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausflgoseap02,ausflgoseap02.us.dell.com,DEVELOPMENT,WebSphere MQ Series,GOCQ,"Kommana, Chuck",OEL,7,PowerEdge R620,3SG6842,2.5.2,N,na,na,1.0.3,PERC H710P,21.3.1-0004,24xIntel(R) Xeon(R) E5-2630L,1199.921Mhz,64219,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.172.234.93,255.255.248.0,Y,N,ec:f4:bb:cd:03:d4,10.172.232.1,Intel Corporation I350 Gigabit Network Connection (rev 01),igb,1.67; 0x80000d25; 16.5.20,Autoneg on 1000Mb/s Full Duplex,idrac-3SG6842,iDRAC7,2.10.10.10,Static,10.172.214.114,255.255.252.0,N,299.4 GB,RAID-1,299.4 GB,RAID-5,4497.6 GB,na,na,na,na,na,na,na,na,na,na,na,na,8.1.0,na,na,8/3/2016
